comment,is_blocker
"Christine Parker: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Aaron Hernandez: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Mercedes Richardson: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Robert Daniels: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Diane: I'm access denied, so the task is currently blocked.",True
"Robert: I'm continuing the task, so the task is currently blocked.",False
"Karena menunggu tim lani, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Lauren Vargas: tidak ada kendala.,False
"Jeffrey Bennett: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Zachary Harrison: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Jessica Bolton: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Jonathon Johnson: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Vickie: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Karena melanjutkan tugas, saa tini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Glenn Carroll: sprint berjalan lancar.,False
tidak ada kendala.,False
"Jennifer Baker MD: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Michael: Due to ongoing development, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Alan Mahoney: dependensi belum tersedia.,True
"Charles Schultz: Saya sprint berjalan lancra, jadi pekerjaan tertunda untuk saat ini.",False
Joshua: planned for today.,False
"Sara: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Steven Thornton: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Shannon Thompson: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Amber Ross: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
William Lopez: sedang dikerjakan.,False
"Robert: I'm no response yet, so the task is currently blocked.",True
"Saya tidakb isa akses, jadi pekerjaan tertunda untuk saat ini.",True
Dustin West: belum ada respon.,True
"Jamie Liu: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Nathan: I'm pipeline failed, so the task is currently blocked.",True
Jay: no blockers.,False
"Jeffrey Fisher: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Saya tidak bis aakses, jadi pekerjaan tertunda untuk saat ini.",True
"Christopher Campbell: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Joe Jones: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Julie Oliver: belum ada respon.,True
"John Williams: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
James Padilla: belum ada respon.,True
"David Johnson: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Andrea: I'm no blockers, so the task is currently blocked.",False
Sherri: pipeline failed.,True
"I'm server is down, so thet ask is currently blocked.",True
"Jason: I'm access denied, so the task is currently blocked.",True
"Kirk Johnson: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Madeline: I'm waiting on another team, so the task is currently blocked.",True
"Donna: I'm planned for today, so the task is currently blocked.",False
"Steven: I'm waiting on another team, so the task is currently blocked.",True
Lisa Turner: sudah selesai.,False
Timothy Orr: sudah selesai.,False
Debra Cobb: sudah selesai.,False
"I'm working fine, so the task is currentl yblocked.",False
Brittany Mccormick: server down.,True
"Gregory: I'm no blockers, so the task is currently blocked.",False
Jerry Ferguson: tidak ada kendala.,False
"Deanna Webb: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Aaron: I'm planned for today, so the task is currently blocked.",False
"Troy Ward: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Daniel Matthews: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
Kenneth Schmidt: tidak ada kendala.,False
continuingt he task.,False
"Ivan: I'm sprint is on track, so the task is currently blocked.",False
"Holly: I'm sprint is on track, so the task is currently blocked.",False
Francis Robinson: server down.,True
"Danny Shepard: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Jennifer Castaneda: belum ada respon.,True
"Joshua Blair: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Cody Vaughan: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Deborah Wilkinson: progress aman.,False
David: wroking fine.,False
Melinda French: menunggu tim lain.,True
"Steven Bennett: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Karena server down, saat ini syaa tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Kathleen: I'm working fine, so the task is currently blocked.",False
ongoing devleopment.,False
Javier Hays: sudah selesai.,False
Taylor: access denied.,True
Rachel Brown: tidak ada kendala.,False
"Jason Bentley: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Bianca Davis: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Jake Campbell: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Shawn Doyle: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
piepline gagal.,True
"Diane Curry: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Karena dependensi belum tersedia, saat ini saya tidak bsia melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Clarence Johnston: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Katelyn Curry: tidak ada kendala.,False
"Saya server down, jadi pekerjaan tertunda untuk saa tini.",True
Kimberly Smith: dependensi belum tersedia.,True
"Vicki Hayes: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
James Charles Jr.: sedang dikerjakan.,False
"Emily Hines: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Erica Hines: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Sayab elum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Dan Davis: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
Joy Williams: dependensi belum tersedia.,True
"Thomas Romero: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Mary Anderson: melanjutkan tugas.,False
Jeffrey Jenkins: masalah credential.,True
Tanya Russell: belum ada respon.,True
Thomas: planned for today.,False
Zachary Mccarthy: belum ada respon.,True
"Tracey Tucker: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Alicia: pipeline failed.,True
"I'm credential issue, os the task is currently blocked.",True
"Adam Stewart: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Molly: waiting on another team.,True
"Due to sprint is on track, I can't proceed with this task. I've tried a efw fixes but nothing has worked so far.",False
"Travis Pratt: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berahsil.",False
"Jesse: I'm can't acecss, so the task is currently blocked.",True
"Krista Weaver: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
Shannon Green: belum ada respon.,True
"Sandra Kirby: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Joshua Baker: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"I'm sprint is on trac,k so the task is currently blocked.",False
"Kimberly: I'm no blockers, so the task is currently blocked.",False
Michael Perkins: rencana hari ini.,False
Nicole Parrish: sprint berjalan lancar.,False
"George: I'm completed task, so the task is currently blocked.",False
srever is down.,True
"Jacob Osborn: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Stacy Taylor: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Maria Thompson: tidak ada kendala.,False
"Alexis: I'm waiting on another team, so the task is currently blocked.",True
Douglas Bell: rencana hari ini.,False
Kenneth Johnson: sprint berjalan lancar.,False
"Margaret: Due to no response yet, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Saya sprint berajlan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Jennifer: I'm can't access, so the task is currently blocked.",True
Richard Lyons: progress aman.,False
"Kelly: I'm ongoing development, so the task is currently blocked.",False
"Wyatt Kerr: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Rachael Sullivan: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Terry: I'm no response yet, so the task is currently blocked.",True
"Melissa: I'm working fine, so the task is currently blocked.",False
"Aaron Vaughn: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Brittney Mccoy: sedang dikerjakan.,False
masalah rcedential.,True
sedang dikerjakan.,False
"Justin: I'm waiting on another team, so the task is currently blocked.",True
"Mike Martinez: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Jennifer Martinez: melanjutkan tugas.,False
Victor: server is down.,True
"Kevin Jacobson: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Lisa Edwards: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Cheryl Atkins: rencana hari ini.,False
"I'm sprint is on track, so the taks is currently blocked.",False
"I'm sprin tis on track, so the task is currently blocked.",False
"Felicia: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan tsak ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Shawn: I'm server is down, so the task is currently blocked.",True
Stephanie Marshall: pipeline gagal.,True
"Jessica Long: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Samantha Ward: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Angela Huang: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Kevin: I'm working fine, so the task is currently blocked.",False
"John: Due to can't access, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Saya progress aman, jadi peekrjaan tertunda untuk saat ini.",False
George: no blockers.,False
Fernando: credential issue.,True
Donald Strickland: sprint berjalan lancar.,False
"Beth Johnson: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Gary Jackson: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Michael Moyer: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Kerry Barajas: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
Heidi Goodwin: sprint berjalan lancar.,False
"Nathan Wagner: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Charles Clark: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Robert Kirk: pipeline gagal.,True
"Elizabeth Ferguson: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Jessica Savage: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Randy Murphy: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Cheryl Wade: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Jeffrey Travis: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Jennifer Williams: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Jessica Hill: sudah selesai.,False
Ronald Wells: sprint berjalan lancar.,False
"Andrew Gordon: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"James: I'm credential issue, so the task is currently blocked.",True
"Bethany: I'm no blockers, so the task is currently blocked.",False
"Howard White: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Nicholas Adams: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Christopher Jones: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Arthur: I'm waiting on another team, so the task is currently blocked.",True
"Mary Jackson: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Linda Cox: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Scott Pierce: rencana hari ini.,False
"Michelle: I'm pipeline failed, so the task is currently blocked.",True
"Karean masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Zoe: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"John Harrison: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Due to sprint is on track, I can't proceed with this task. I've tried a few fixes but nothing has worked so fra.",False
Alyssa Peters: dependensi belum tersedia.,True
"Steven Moyer: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Alex Martin: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Heather Williams: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Samantha Johnson: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Paul Stokes: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Dr. John Ramirez: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Donald Schneider: server down.,True
"Aaron: I'm access denied, so the task is currently blocked.",True
Raymond Snyder: menunggu tim lain.,True
"Mary Lawson: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
Dylan: working fine.,False
"Deborah: I'm planned for today, so the task is currently blocked.",False
crdeential issue.,True
Amy: credential issue.,True
Amber: access denied.,True
"Nancy Jackson: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Roger Clark: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Kelly: I'm access denied, so the task is currently blocked.",True
"Saya belum ada respon ,jadi pekerjaan tertunda untuk saat ini.",True
Caitlin Gonzalez: melanjutkan tugas.,False
Brenda Bradley: tidak bisa akses.,True
"Becky: I'm credential issue, so the task is currently blocked.",True
"Sayas erver down, jadi pekerjaan tertunda untuk saat ini.",True
"Christopher Vasquez: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Ian Harvey: sprint berjalan lancar.,False
"Jordan Moses: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Elizabeth Stone: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
Michael Smith: sprint berjalan lancar.,False
Tiffany Fry: melanjutkan tugas.,False
"Michelle Greer: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Antonio: I'm waiting on another team, so the task is currently blocked.",True
"Marcus Mckee MD: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Amy Taylor: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Randy Smith: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Alice Robinson: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Due to sprint is on track, I cant' proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Brianna Byrd: pipeline gagal.,True
"Kevin Shea: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Saya tidak bisa akses, jadip ekerjaan tertunda untuk saat ini.",True
"Robert Weaver: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Mckenzie: waiting on another team.,True
Jesse Brooks: sudah selesai.,False
Michael: no response yet.,True
"Scott: I'm can't access, so the task is currently blocked.",True
Grace Green: sedang dikerjakan.,False
"Dawn Underwood: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"William: I'm waiting on another team, so the task is currently blocked.",True
"Mary Ryan: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Ricky Luna: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
onoging development.,False
"Keith Kennedy: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Morgan: Due to ongoing development, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Kristi: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Sarah Thompson: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Joann Forbes: sprint berjalan lancar.,False
"Patrick Simpson: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Sandy Trevino: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
Vanessa Morris: tidak ada kendala.,False
Martin Oconnell: akses ditolak.,True
Gregory: credential issue.,True
"Tammy Williams MD: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
Steven: credential issue.,True
"Pamela Lopez: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Dawn: I'm access denied, so the task is currently blocked.",True
"Brian: I'm server is down, so the task is currently blocked.",True
"Nathan Fuller: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Joshua Miller: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Due to ongoing development, Ic an't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Mrs. Kimberly Clark: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Justin Brown: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Michael West: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Zachary Schmidt: pipeline gagal.,True
"Angel Allen: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Rebecca: server is down.,True
Mario Maxwell: pipeline gagal.,True
"Bonnie Gross: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Jason Ramirez: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Rachel: I'm access denied, so the task is currently blocked.",True
"Natalie Stanley: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Mike: I'm completed task, so the task is currently blocked.",False
"Saya belum ada respon, jdai pekerjaan tertunda untuk saat ini.",True
"Michelle Park: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Justin Day: dependensi belum tersedia.,True
"Richard Henson: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Virginia: Due to pipeline failed, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Mr. Johnathan Galloway: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
belmu ada respon.,True
Stephen: can't access.,True
Jacob Allen: sprint berjalan lancar.,False
"Mary: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Kristine: Due to working fine, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Jamie Lindsey: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
April Garrison: pipeline gagal.,True
"Elizabeth Hudson: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat iin.",False
"Adam: I'm working fine, so the task is currently blocked.",False
menunggu tim lani.,True
"Mark: I'm completed task, so the task is currently blocked.",False
sprintb erjalan lancar.,False
"Deanna Bartlett: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
Joseph Swanson: dependensi belum tersedia.,True
"Lee Jones: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Felicia: continuing the task.,False
Joshua: sprint is on track.,False
Sarah: ongoing development.,False
Jordan Williams: tidak bisa akses.,True
"Henry: I'm dependency not available, so the task is currently blocked.",True
"Richard Rice: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Tanya: I'm can't access, so the task is currently blocked.",True
Fred Lopez: tidak ada kendala.,False
"Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberap asolusi tapi belum berhasil.",True
"Karen: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Melissa: sprint is on track.,False
"Kaerna progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
James: pipeline failed.,True
Lisa Jenkins: progress aman.,False
"Matthew Stephenson: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Richard Lucas: masalah credential.,True
"Justin Salas: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
Christine: server is down.,True
Erik Miller: sprint berjalan lancar.,False
Jeremy Padilla: tidak bisa akses.,True
"Mr. Justin Green III: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Katherine Browning: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
server dwon.,True
"Anthony: I'm working fine, so the task is currently blocked.",False
"Erika Bates: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Sandra Gillespie: akses ditolak.,True
Timothy: no response yet.,True
"Heidi: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Karena masalah credential, saat ini saya tidak bisa mealnjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Rodney Figueroa: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Due to planned for today, I can't proceed with this task. I've tried  afew fixes but nothing has worked so far.",False
"Christine Watson: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"John Ferguson: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Russell: I'm working fine, so the task is currently blocked.",False
"Crystal Johnston: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"April Alvarez: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Jon Edwards MD: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Eddie Bailey: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Ralph Howe: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
"Ryan Jones: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
Anthony: working fine.,False
"Chase Haney: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Saya menunggu tim lain, jadi peekrjaan tertunda untuk saat ini.",True
"Devin Reynolds: Karena sprint berjalan lancar, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Dale: I'm no blockers, so the task is currently blocked.",False
"Stacey Rios: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
William: server is down.,True
Pamela Davis: melanjutkan tugas.,False
"Rita: I'm credential issue, so the task is currently blocked.",True
"Meghan Brown: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Mackenzie Martin: Saya sudah selesai, jadi pekerajan tertunda untuk saat ini.",False
Brandon Daniel: sedang dikerjakan.,False
Joseph Mckenzie: pipeline gagal.,True
"Leonard: I'm sprint is on track, so the task is currently blocked.",False
"Keith Lee: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"I'm pipeline failed, so the task is crurently blocked.",True
Amanda: waiting on another team.,True
Cynthia Chapman: masalah credential.,True
sudah sleesai.,False
Jonathan Rodriguez: sprint berjalan lancar.,False
"Julia: Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Paige: I'm access denied, so the task is currently blocked.",True
"Aaron Carlson: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Anthony: Due to dependency not available, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
Jamie Mclaughlin: masalah credential.,True
Kathleen Garcia: sedang dikerjakan.,False
"Anthony: I'm sprint is on track, so the task is currently blocked.",False
Jason Day: masalah credential.,True
serve rdown.,True
"Laura Jones: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Kathryn Smith: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Jesse Murphy: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
"Mary Charles: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Dylan Green: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Danielle: I'm working fine, so the task is currently blocked.",False
"Robert: Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Julia Arnold: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"James Edwards: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Stephanie: Due to working fine, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Rachel Crawford: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Michael Terry MD: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Jorge Davis: pipeline gagal.,True
"Sara: I'm completed task, so the task is currently blocked.",False
"Cindy Horton: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Due to waiting on another team, I can't porceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Michael: I'm no response yet, so the task is currently blocked.",True
"Marie Davidson: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Robert Simpson: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
Michelle Higgins: belum ada respon.,True
"Theresa: I'm no response yet, so the task is currently blocked.",True
"Chritsopher Howard: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"I'm ongoing development, so the task is currently bolcked.",False
"Samuel Norton: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"James Bailey: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Michael Cross DDS: Karena tidak ada kendala, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Keith Graham: menunggu tim lain.,True
"Tracey Gentry: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
